patent_id,section_code,subclass
10894572,H,H01F
11309352,H,H10N
11309352,B,B81C
11309352,H,H03H
11355338,H,H01L
10845921,G,G06F
11355338,C,C23C
11309352,B,B81B
10845921,G,G06V
11355338,H,H01J
10845921,H,H04M
11261243,C,C07K
11261243,A,A61K
11261243,A,A61P
11261243,C,C12N
11173607,B,B25J
11173607,G,G05B
11173607,G,G06K
11173607,G,G08B
11173607,Y,Y02P
10943850,H,H01L
10943850,B,B06B
11173610,G,G06N
11173610,B,B25J
10943850,F,F04B
11173610,G,G06F
11173610,G,G06T
11173610,G,G06V
11173610,H,H04N
11309368,G,G06F
11309368,G,G09G
10943850,F,F04D
10943850,F,F25B
11309368,H,H10K
10943850,H,H04M
10943850,H,H05K
10943850,H,H10N
11173612,B,B25J
10943850,Y,Y02B
10943850,Y,Y02D
11173612,G,G05B
11173614,B,B25J
10894597,B,B64C
11173614,G,G05B
11309374,C,C23C
11309374,G,G03F
11309374,H,H10K
10845945,G,G06F
11309385,H,H10D
11309385,H,H01L
11079645,G,G02F
11079645,G,G02B
10987631,B,B01D
11122944,A,A47L
11079645,G,G06F
11355357,H,H01L
11173632,B,B29B
11173632,B,B29C
11173632,C,C08G
11173632,G,G05D
11261258,A,A61K
11261258,A,A61P
11261258,C,C07K
11261258,C,C12N
11036046,G,G02B
10845967,G,G06F
10845967,B,B29C
10845967,G,G06N
11122952,A,A47L
11079654,G,G02F
11079654,G,G02B
10894624,B,B65C
10894624,B,B08B
10894624,B,B32B
11173642,B,B29C
11309402,H,H10D
11309402,H,H01L
11079667,G,G02B
11079667,G,G03B
11355368,H,H01L
11309403,H,H10D
11355368,G,G01B
11309403,H,H01L
11079667,H,H04N
11355372,H,H01L
10987645,B,B01J
10987645,B,B29B
10987645,B,B29C
11261276,D,D21H
11261276,B,B01D
11261276,C,C02F
11261276,C,C07C
11261276,C,C08F
11261276,C,C08K
11309409,H,H10D
11079688,G,G03F
10987650,B,B01J
10987650,C,C01B
11122977,A,A61B
11122977,A,A61M
11122977,G,G16H
10987650,C,C02F
11122977,H,H04B
11122977,H,H04W
10894661,B,B65D
11309416,H,H10D
11122979,A,A61B
11173661,B,B29C
11173661,B,B33Y
11079714,G,G03G
11036091,G,G02F
11036091,B,B32B
11036091,C,C09K
11079716,G,G03G
11036093,G,G02F
11079718,G,G03H
11079718,G,G01N
11079718,Y,Y02A
10846011,G,G06F
11309425,H,H10D
11309425,H,H10K
11309425,B,B82Y
10846014,G,G06F
11261298,C,C08G
11261298,C,C08L
10987661,B,B01J
11173676,B,B29D
11173676,B,B60C
11173676,B,B65D
11036106,G,G02F
11220521,C,C07F
10894688,B,B65H
11220521,A,A61K
11036106,G,G09F
10894688,B,B26D
11036106,H,H10D
11220521,A,A61P
10987661,C,C10B
10894688,B,B65D
11220521,A,A61Q
10894688,Y,Y10T
10987661,C,C10G
10987661,Y,Y02P
11123003,A,A61B
11036112,G,G02F
11036112,C,C09K
11123003,G,G16H
11123003,H,H01L
11123003,H,H02H
11309438,H,H10D
11123003,H,H03F
11309438,H,H01L
10894692,B,B65H
10894692,D,D01D
11309439,H,H10F
11309439,H,H01L
11309440,H,H10F
11309440,H,H04N
11123003,H,H03K
11123003,H,H04L
11261306,C,C08J
11261306,A,A44B
11261306,B,B05D
10894705,A,A23G
10894705,B,B67D
10894705,F,F25D
11036122,G,G03B
11036122,G,G03H
11036122,G,G09G
11036122,H,H04N
11123014,A,A61B
11123014,H,H02N
10987675,B,B02C
10987675,F,F26B
10894719,C,C01B
10894719,B,B01J
11173695,B,B32B
11173695,C,C08J
11173695,B,B29C
11173695,C,C08F
11173695,C,C09D
11173695,B,B44C
11173695,C,C08L
11079762,B,B60W
11079762,G,G05D
11079762,G,G06N
11036138,G,G03F
11036138,H,H01L
11261322,C,C08L
11261322,C,C08G
11261322,C,C08K
11036145,G,G03F
10846051,G,G06F
10846051,G,G06N
11173701,B,B41F
11173701,B,B41J
11173701,G,G03G
11079769,G,G05D
11079769,G,G01S
11309475,H,H10N
11261331,C,C08L
11261331,C,C09D
10987694,B,B05C
10987694,G,G02B
11173717,B,B41J
11173719,B,B41J
11036171,G,G03G
11036172,G,G03G
10987696,B,B05D
10987696,A,A23F
10987696,A,A23L
10987696,A,A47J
10987696,B,B01D
11036179,G,G03G
10987700,B,B07C
11079793,G,G06F
11079793,B,B32B
10987700,B,B65G
10987700,B,B66F
10987700,G,G01N
10987700,G,G01V
10987700,G,G05B
10894740,C,C03C
10987701,B,B07C
10987701,G,G01N
10894740,B,B32B
11309496,C,C07D
10894740,Y,Y10T
11309496,C,C09K
11309496,H,H05B
11309496,H,H10K
11220562,B,B32B
11220562,C,C08F
11261343,C,C09D
11261343,A,A45D
11261343,B,B43K
11261343,C,C08K
10846080,G,G06F
11261343,C,C08L
11261344,C,C09D
11261344,C,C08G
11220562,C,C08K
10846080,H,H04L
11309496,Y,Y02E
11261344,C,C09J
11220564,C,C08F
11220564,B,B01J
10846084,G,G06F
11309501,H,H04M
11309501,B,B32B
11123053,A,A61B
11123053,A,A61M
11309501,H,H10K
10987711,B,B21B
11036199,G,G05B
10846091,G,G06F
10987711,B,B21D
11036199,G,G06N
11309501,Y,Y02E
10846091,Y,Y02D
10894747,C,C04B
10894747,B,B32B
10894747,C,C09J
11036202,G,G05B
11036202,H,H01L
11220576,C,C08G
10846100,G,G06F
11036206,G,G05B
11309507,H,H10K
10894750,C,C07C
10894750,B,B01J
11309508,G,G02B
11309508,H,H10K
11309508,G,G02F
11309508,Y,Y02E
11173755,B,B60C
11173755,B,B60B
11173760,B,B60D
11173760,B,B60S
11173761,B,B60G
11173761,F,F16C
11173761,B,B22C
11173761,B,B62D
11309515,H,H10K
11309515,G,G06F
11173762,B,B60G
11123069,A,A61B
11309518,C,C23C
11309518,H,H10K
10846116,G,G06F
11309518,Y,Y02E
11309518,Y,Y02P
10846119,G,G06F
10846119,H,H04L
11261364,C,C09K
11261364,C,C04B
11173766,B,B60G
11261364,C,C10M
11261364,E,E21B
11261364,C,C10N
11261364,Y,Y02W
11036222,B,B60K
11036222,G,G05D
10894761,C,C07C
11036222,B,B60W
10894761,C,C09K
10894761,E,E21B
11261367,C,C09K
11261367,B,B29C
11309536,H,H01M
11261367,C,C08K
11309536,C,C01B
11261367,E,E21B
11309536,Y,Y02E
10894764,C,C07C
10894764,B,B01J
11220596,C,C08L
11261378,C,C09K
11261378,C,C07C
11261378,C,C07D
10846142,G,G06F
10846142,G,G06T
10846142,H,H04N
11036233,G,G05D
11036233,B,B60W
11036233,G,G01C
11309544,H,H01M
11309544,Y,Y02E
11261378,C,C08F
10987751,B,B23K
11261378,G,G02B
11261378,G,G02F
11309549,H,H01M
11309549,Y,Y02E
10894786,C,C07D
10894786,A,A61P
11309554,H,H01M
11309554,Y,Y02E
10943961,H,H05K
10943961,H,H10K
11261387,C,C10G
11261387,B,B01D
11261387,B,B01J
10943961,Y,Y02E
11261387,C,C10L
11173797,B,B60L
11220610,C,C09D
11173797,Y,Y02T
11220610,B,B29C
11220610,B,B33Y
11220610,C,C08G
11220610,C,C08K
11173799,H,H02J
11173799,B,B60L
10846167,H,H04W
10943966,H,H10K
10846167,G,G06F
11220610,B,B29K
11173799,Y,Y02T
10846167,H,H04L
10943966,H,H10D
11079876,G,G06F
11079876,G,G09G
11261391,C,C10L
11261391,F,F02B
11123108,A,A61B
11309568,H,H01M
10894806,C,C07K
10894807,C,C07K
10894807,A,A61K
10894807,A,A61P
10894807,C,C07D
11309568,Y,Y02E
10987779,B,B24C
10987779,B,B24B
10987779,B,B60G
11079891,G,G06F
11220619,C,C09K
11036270,G,G06F
11036270,Y,Y02D
10943983,H,H10D
10943983,H,H01L
10846193,G,G06F
10987791,B,B25C
10987791,G,G01R
10987792,B,B25D
10846195,G,G06F
11309583,H,H01M
10846200,G,G06F
10894819,C,C07K
10894819,A,A61K
11309583,Y,Y02E
11036280,G,G06F
10894819,A,A61P
10894819,C,C12N
11355455,H,H01L
11173836,B,B60Q
11173836,B,B62D
11173836,G,G07C
11261411,C,C12C
10987809,B,B25J
11261413,C,C12M
11261413,C,C12Q
11261413,G,G01N
11220640,C,C10G
11123148,A,A61B
11123148,A,A61F
11309605,H,H01M
11309605,Y,Y02E
11173859,B,B60R
10894834,C,C07K
10894834,A,A61P
10894834,G,G01N
10894834,A,A61K
11173859,E,E05B
11123153,A,A61B
11123153,A,A47K
11123153,G,G06Q
11123153,G,G16H
11123154,A,A61B
11036312,G,G06F
11123154,G,G06F
11123154,G,G06Q
11123154,G,G08B
11123154,G,G16H
11123154,H,H04W
11123154,H,H04L
11123156,A,A61C
11123156,A,A61B
11036318,G,G06F
11036318,G,G04C
10944008,H,H10D
11036318,G,G04G
11036318,H,H03K
11123165,A,A61C
11261434,C,C12N
11123166,A,A61C
11123167,A,A61C
10944011,H,H10D
11261434,A,A61K
11079943,G,G06F
11123167,B,B33Y
11261434,A,A61P
11261434,C,C12Y
11261435,C,C12N
11261435,C,C07K
11261439,C,C12N
10894845,C,C08F
10987843,B,B29C
10987843,B,B22D
10987843,G,G01L
11036331,G,G06F
11220661,A,A61Q
11220661,C,C11D
11220661,A,A61K
10846256,G,G06F
11079956,G,G06F
11036342,G,G06F
10987848,B,B29C
10987848,B,B29B
11309633,H,H01Q
10987848,B,B29K
10987848,B,B29L
11309636,H,H01Q
11309636,G,G01S
10846262,G,G06F
11036349,H,H04L
11036349,G,G06F
11173892,B,B60W
11173892,B,B60L
11036357,G,G06F
11173892,Y,Y02T
11036357,G,G06Q
11220676,C,C12N
11220676,A,A61K
11220676,C,C12P
11220676,Y,Y02A
11309649,G,G06F
11309649,H,H01R
11309649,H,H05K
11309649,G,G02B
10846285,G,G06F
11123190,A,A61F
10846289,G,G06F
10894860,C,C08G
10894863,C,C08G
10894863,A,A01N
10894863,A,A61K
10894863,C,C01B
10894863,C,C08J
10894863,C,C08L
10894863,H,H01M
10894863,Y,Y02E
10894863,Y,Y02T
11261473,C,C12Q
11261473,A,A61K
11261473,C,C12N
11261473,C,C12Y
11079991,G,G06F
11261473,G,G01N
11261473,B,B05B
11036371,G,G06F
11079991,H,H04N
10846305,G,G06F
11036371,G,G06Q
11309664,H,H01R
11036371,H,H04L
11036371,Y,Y10S
11036374,G,G06F
11036374,G,G06Q
11261477,C,C12Q
11261477,C,C12N
11261477,C,C12Y
11261477,G,G01N
11261479,C,C12Q
11261479,C,C12N
10987870,B,B29C
10987870,B,B25J
10987870,G,G05B
10987870,B,B29L
10987870,B,B33Y
11261485,C,C12Q
11261485,C,C12N
11355477,H,H01L
11355477,H,H01G
11355477,H,H02M
11261493,C,C12Q
11261493,A,A61P
11261493,G,G01N
11261493,A,A61K
11261493,C,C07K
11080004,G,G06F
11080004,H,H04L
11309683,H,H01S
11309684,H,H01S
11309684,B,B82Y
11309684,G,G02B
11220711,C,C12Q
11309684,H,H10H
11220711,G,G01N
10944055,C,C09K
10944055,C,C07D
10944055,G,G01J
10944055,H,H10K
10944055,G,G21K
10944055,Y,Y02E
11080018,G,G06F
11080019,G,G06F
11080019,G,G06N
10987884,G,G02B
10987884,B,B29D
10987884,B,B32B
10987884,B,B29K
11309693,H,H02B
11080024,G,G06F
11309693,H,H01H
11309694,H,H02G
11309694,B,B60R
10987891,B,B32B
10987891,B,B29C
10987891,B,B29L
10894891,C,C09D
10894891,B,B05C
10894891,B,B05D
10894891,B,B41J
10894891,B,B41M
11355500,H,H10B
11355500,H,H10D
11080046,G,G06F
10894891,G,G03G
11080046,G,G06N
11080046,G,G09G
10987894,B,B32B
10987894,B,B29C
11080046,G,G06T
10894891,C,C08K
11309712,H,H02J
10987894,B,B29L
11309712,Y,Y02B
11309712,Y,Y02E
11309712,Y,Y04S
11173948,B,B62D
11173948,F,F16H
10944067,H,H10K
11036427,G,G06F
10846379,G,G06F
10846379,H,H04L
10846379,G,G05B
11173955,B,B62D
11173955,B,B60G
11173955,B,B60B
11355510,H,H10B
11220731,C,C22C
11220731,C,C21D
11355510,H,H01L
11220731,C,C23C
10846381,G,G06F
11173958,B,B62D
11173958,B,B60R
11173958,F,F16F
10846381,H,H04L
11036434,G,G06F
11080063,G,G06F
11220735,C,C23C
11220735,A,A61B
11355516,H,H10B
11355516,H,H10D
11355516,H,H01L
11220735,G,G01N
10944075,H,H10K
11173967,B,B62D
11173967,B,B60J
11173967,F,F16B
11173967,B,B60Y
11123250,A,A61G
11080079,G,G06F
11123255,A,A61H
11173979,B,B62K
11173979,B,B60G
11220748,C,C23C
11220748,H,H01L
11220748,H,H10B
11036455,G,G06F
11036455,G,G09G
11036456,G,G06F
11355534,H,H10F
11355534,H,H10D
11036456,G,G09G
10944090,H,H01M
10944090,Y,Y02E
11080093,G,G06F
11080093,G,G06N
11080093,H,H04L
10944093,H,H01M
10944093,Y,Y02E
10944093,Y,Y02P
11309760,H,H02K
11036464,G,G06F
11036464,H,H04R
11355542,H,H10F
10987915,B,B41F
10987915,G,G03G
10987915,B,B41J
11080104,G,G06F
11036473,G,G06F
11080115,G,G06F
11080116,G,G06F
11080116,G,G06Q
11080116,H,H04L
10894925,C,C10G
10894925,B,B01J
11309779,H,H02K
11309779,B,B60L
10944104,H,H01M
10944104,B,B60L
11309779,H,H02P
10944104,Y,Y02E
11309779,Y,Y02T
10944104,Y,Y02T
11261567,D,D21F
11261567,B,B27N
11261567,B,B32B
11261567,D,D04H
10846448,G,G06N
11220777,D,D06F
10846448,G,G06F
10944107,H,H01M
11036490,G,G06F
10846452,G,G06F
11036490,G,G06N
10846452,H,H01L
11174017,B,B64C
11174019,B,B64C
10944107,Y,Y02E
10944107,Y,Y02P
11174019,B,B64D
10987929,B,B41J
11174019,G,G05D
11174019,Y,Y02T
11309797,H,H02M
11309797,Y,Y02B
10944114,H,H01M
10944114,B,B01J
10944114,B,B82Y
10944114,Y,Y02E
11355566,H,H10K
11080138,G,G06F
11355566,H,H04M
10987942,B,B41J
10987942,H,H02J
11036502,G,G06F
10987942,H,H04N
10987942,Y,Y02B
10987942,Y,Y02E
10987942,Y,Y04S
10846469,G,G06F
10987946,B,B41J
10944121,H,H01M
10944121,B,B01D
10944121,C,C08J
11355573,H,H10D
10944121,H,H01B
11355573,H,H10K
10944121,Y,Y02E
11036514,G,G06F
11261598,E,E04B
11261598,E,E04G
11261600,E,E04B
11261600,F,F16M
11261600,A,A47B
10894945,C,C12N
11309832,H,H10F
11309832,H,H02J
11309832,H,H02S
11261613,E,E04H
11309832,Y,Y02E
11174048,B,B64G
11174048,B,B33Y
11174048,F,F02K
11174048,F,F05D
11309843,G,G11C
11309843,H,H03F
11080169,G,G06F
11174059,B,B41J
11174059,B,B29C
11174059,B,B41M
10944138,H,H01M
11174059,B,B65C
11174059,B,B29L
10944138,Y,Y02E
10944138,Y,Y02T
11174059,H,H05K
10894964,C,C12N
10894964,C,C07K
10894964,Y,Y02A
11080175,G,G06F
10944141,H,H01M
10944141,Y,Y02E
10944141,Y,Y02P
10944143,H,H01P
10944143,H,H05K
11080181,G,G06F
10894968,C,C12P
10894968,C,C01B
10894968,C,C07C
10894968,C,C10G
10894968,C,C10L
11080181,G,G11C
10894968,C,C12F
11080183,G,G06F
10894968,B,B01D
10987983,B,B60D
10987983,B,B60P
10894968,Y,Y02E
10894968,Y,Y02P
11080186,G,G06F
11261644,E,E05F
11261644,E,E05Y
11080188,G,G06F
10894970,C,C12P
10894970,B,B01J
10894970,C,C12M
10894970,C,C25B
10894970,Y,Y02E
10894973,C,C12Q
10894973,B,B01L
10894973,C,C12M
10987991,B,B60H
10894973,G,G01N
11355605,H,H10D
11355605,B,B82Y
11309870,H,H03H
11309870,H,H01P
11309870,H,H01Q
10846525,G,G06V
10846525,G,G06F
11309872,G,G06F
11309872,H,H03K
11174081,B,B65D
11309872,H,H01C
10846527,G,G06F
11174081,A,A45D
11309872,H,H03L
11174081,B,B32B
10846527,G,G06V
11036572,G,G06F
11309878,H,H02M
11309878,H,H03K
11261659,E,E06B
11036572,G,G06N
11309878,Y,Y02B
11261659,F,F16H
11174087,B,B65D
11174087,A,A47G
10846533,G,G08G
10846533,G,G06T
10846533,G,G06V
11220856,E,E05F
11220856,G,G07C
11174090,B,B65D
11174090,A,A45C
11220856,E,E05Y
11261666,E,E21B
11174094,B,B65D
11174094,A,A01N
11174094,B,B01L
11174094,G,G01N
11309887,H,H03K
11309889,H,H03K
11309889,B,B32B
11220867,E,E21B
11220867,B,B23P
11220867,G,G06F
10988020,B,B60K
10988020,H,H02K
10846546,G,G06V
10988020,F,F16D
10988020,Y,Y02T
11036588,G,G06F
11220875,E,E21B
11355620,H,H10D
11355620,H,H01J
11355620,H,H01L
11220878,E,E21B
11261698,E,E21B
10895000,C,C22C
10895000,A,A61L
11261701,E,E21B
10895000,C,C22F
11309907,H,H03M
11309907,G,G06T
11309907,H,H04N
11355624,H,H10D
11355624,G,G01R
10944197,H,H01R
11220892,E,E21B
11220892,F,F16L
10846567,G,G06V
10846567,G,G06F
10846567,G,G06N
10988031,B,B60L
10846567,G,G06T
10988031,Y,Y02T
10846567,H,H04N
10895012,C,C23C
10895012,C,C04B
10895012,C,C07F
11261725,E,E21B
11261725,G,G01F
11261725,G,G01V
11080264,G,G06F
11261726,E,E21B
10895015,C,C25D
10895015,B,B32B
11261726,G,G01V
10895015,C,C22C
10895015,C,C22F
10895015,C,C23C
11174132,B,B66C
10895015,F,F02K
10895016,C,C25D
10895016,C,C09K
10895016,C,C25B
10895016,C,C25C
11080276,G,G06F
11261741,F,F01D
11261741,F,F05D
11261741,Y,Y02T
11123387,A,A61K
11123387,A,A61P
11174150,B,B81B
11123387,Y,Y02A
11174150,B,B81C
11123388,A,A61K
11174150,G,G01H
11123388,A,A23L
11355647,H,H10D
11174150,H,H04R
11123388,A,A61P
11080288,G,G06F
11123388,A,A23V
10988043,B,B60L
11355647,G,G02F
11355647,H,H10K
10988043,H,H02J
10988043,H,H02M
11036634,G,G06F
11309948,H,H04B
10988043,Y,Y02T
11309948,G,G01S
11309948,H,H04L
11309948,H,H04W
11036639,G,G06F
11036639,Y,Y02D
11123400,A,A61K
11123400,A,A61P
11123400,C,C07K
11123401,A,A61K
11123401,A,A61P
11123401,C,C07K
11080309,G,G06F
11261760,F,F01K
11261760,F,F22B
11261760,F,F01D
11261760,F,F05D
11261760,Y,Y02E
11080315,G,G06F
10895053,E,E02D
11309982,H,H04H
11309982,H,H04L
11309982,H,H04N
10895058,E,E02F
11036660,G,G06F
11036660,H,H01L
11036660,H,H04L
10988065,B,B60N
11309989,H,H04L
11309989,H,H04J
11309989,H,H04W
11355669,H,H10H
11355669,H,H10D
10895065,E,E03C
10895065,F,F16K
11220951,F,F01P
11220951,B,B60K
11220951,B,B60H
11220951,Y,Y02T
11036672,G,G06F
11036672,H,H04L
11220954,F,F02B
11036672,Y,Y02D
11220954,F,F01D
11220954,F,F01N
11036675,G,G06F
11220954,F,F02D
11220954,F,F05D
11220954,Y,Y02T
11174179,C,C02F
11174179,Y,Y02P
11355680,H,H10H
11036682,G,G06F
11036682,G,G06Q
11174188,C,C03B
10895084,E,E04H
10895084,E,E04B
10895084,G,G03B
10895084,H,H04N
10895084,H,H04R
11123431,A,A61K
11123431,A,A61P
11123431,C,C08B
11123431,C,C08L
11080361,G,G06F
11080361,A,A01B
11080361,G,G01J
11080361,G,G01N
11080361,B,B64U
11080366,G,G06F
11080366,G,G06Q
11080366,A,A63F
11123436,A,A61K
11123436,C,C07K
11080370,G,G06F
10846676,G,G06Q
10846676,G,G07D
10846676,G,G07F
11036719,G,G06F
11261796,F,F02C
11261796,F,F16K
11261796,F,F05B
11261796,F,F05D
11220976,F,F02D
11220976,F,F02B
11220976,F,F02M
11080378,G,G06F
11080378,G,G06Q
11080378,H,H04L
11080378,H,H04W
11036725,G,G06F
11080380,G,G06F
11080380,H,H04L
11080380,H,H04W
10895106,E,E06B
11310039,H,H04L
11261803,F,F02C
11261803,F,F23R
11261803,F,F05D
11261803,Y,Y02T
10988110,B,B60R
10988110,G,G05D
11036734,G,G06F
10988110,B,B60W
10895109,E,E06C
10988110,G,G08G
10988111,B,B60R
11261805,F,F02D
11080386,G,G06F
10988111,G,G01D
10988111,G,G01L
10988111,G,G06V
11080386,H,H04W
11261805,F,F01L
11261805,F,F02B
10988111,G,G07C
11261805,Y,Y02T
10988111,B,B60N
11220985,F,F02M
11220985,B,B23K
10988111,B,B60W
11220985,H,H01F
11174213,C,C07C
11174213,B,B01J
11310049,H,H04L
11080395,H,H04L
11080395,G,G06F
11123452,A,A61L
11123452,C,C08B
11123452,C,C08L
11080398,G,G06F
11080398,H,H03M
11174220,C,C07C
11174220,A,A61P
11174220,C,C07B
10944317,H,H02M
10944317,Y,Y02B
11036765,G,G06F
11036765,G,G06Q
11310070,H,H04L
11261823,F,F02G
10944321,H,H02M
11080414,G,G06F
11261825,F,F02K
11080414,H,H04W
11261825,B,B29C
11080414,H,H04L
11355726,H,H10K
11261825,B,B29L
11261825,F,F05D
11261825,Y,Y02T
11310078,H,H04L
11174236,C,C07D
11310084,H,H04B
11310084,H,H04L
11174243,C,C07D
11174243,A,A61P
11036787,G,G06F
11174243,C,C07C
11174243,A,A61K
11174243,C,C07B
11036787,A,A01K
11036787,G,G06Q
11036788,G,G06F
11036788,G,G06Q
11036788,G,G06V
11221011,F,F04D
11221011,F,F05B
11221011,F,F05D
11221011,F,F16D
11036794,G,G06F
11036794,H,H04L
10846734,G,G06Q
11036794,H,H04N
11355744,H,H01M
11355744,Y,Y02E
11355744,Y,Y02P
11355744,Y,Y10T
11261850,F,F03D
11261850,F,F05B
11261850,Y,Y02E
10988147,B,B61C
10988147,B,B60K
10988147,F,F16C
10988147,F,F16H
11310104,H,H04W
11310104,G,G06N
11310104,H,H04L
11123486,G,G06F
11123486,A,A61M
11036811,G,G06F
10846754,G,G06Q
10846754,G,G06F
10846754,H,H04L
10846755,G,G06Q
11080453,G,G06F
11036811,G,G06N
11080453,H,H10D
11123486,G,G08B
11123486,G,G16H
11123486,H,H04L
11123486,H,H04W
11123486,A,A61B
10988155,B,B62B
10988155,B,B66F
11080463,G,G06F
10988160,B,B62D
10988160,H,H02K
10988160,B,B60W
10988164,B,B62D
10944358,H,H03B
10988164,F,F16C
10944358,H,H03L
11123491,A,A61M
10988164,F,F16H
10895189,F,F01N
10895189,F,F02D
10895189,Y,Y02A
10895189,Y,Y02T
11221039,F,F16C
11221039,C,C10M
11261860,F,F04B
11310122,H,H04L
11310122,G,G06F
11261860,C,C23C
11261860,H,H02K
11261860,H,H02P
11310122,G,G06Q
10846778,G,G06Q
11221039,C,C10N
11310132,H,H04L
10895201,F,F02C
10895201,B,B01D
10895201,F,F01D
11355760,H,H01M
10895201,F,F05D
10846793,G,G06Q
10846796,G,G06Q
11355760,Y,Y02E
11355760,Y,Y02P
11261872,F,F04D
11261872,H,H05K
10944373,H,H03H
11221045,F,F16C
11221046,B,B60B
11221046,F,F16C
11221046,B,B21D
11080488,G,G06F
11080488,G,G10L
10895207,F,F02D
10895207,F,F02B
10895207,F,F02M
10895207,Y,Y02T
11261881,F,F04D
11261881,A,A47L
10846810,G,G06Q
10846810,G,G08B
11174297,C,C07K
10846810,H,H04N
11174297,C,C12N
11174297,C,C12P
11080500,G,G06K
11261891,F,F15D
11261891,F,F04B
11261891,F,F16L
11080508,G,G06V
10895216,F,F02D
11123513,A,A61M
11080510,G,G06V
11123513,B,B05B
11310161,H,H04L
11310161,G,G06N
11310165,G,G06Q
10988210,B,B63B
11310165,G,G06F
10988210,Y,Y02T
11310165,H,H04L
10895225,F,F02M
10988215,B,B63B
10988222,B,B63H
10988222,F,F01P
11080525,G,G06V
10846834,G,G06T
11080525,A,A61B
11080525,G,G01V
11080525,G,G03H
11080525,G,G06F
11080525,G,G06T
10988224,B,B63H
10988224,F,F16D
10988224,F,F16H
10988224,H,H02K
10895234,F,F02D
10895234,F,F02N
10895234,B,B60W
10895234,G,G01C
10895234,G,G05D
10895234,B,B60K
11310183,H,H04L
10895234,B,B60Y
11310183,G,G06F
11261918,F,F16D
11261918,Y,Y10S
10895234,Y,Y02T
11310188,H,H04L
10895237,F,F02N
11310188,H,H04W
11123530,A,A61M
11123530,B,B26F
11123530,B,B81C
11123532,A,A61M
11123532,A,A61B
10895242,F,F03D
10895242,Y,Y02E
11310192,H,H04L
11310192,G,G06F
11123532,C,C12Q
11123532,G,G01N
11123532,Y,Y10T
11261926,F,F16D
11261926,B,B25B
11261926,B,B60T
11261926,Y,Y10T
11123535,A,A61M
11123535,A,A61L
10944424,H,H03M
11123535,B,B65D
10944424,G,G06F
10944424,G,G11C
11310199,H,H04L
11310199,H,H04W
10944424,H,H04L
11310199,G,G06F
11310199,G,G08B
11310201,H,H04L
11310201,G,G06N
11123542,A,A61M
11123542,A,A61B
11080544,G,G06T
11080544,B,B60R
11080544,G,G06V
10988251,B,B64D
10988251,B,B64U
10988251,H,H04L
11221107,F,F17D
11221107,G,G01M
11221107,E,E01C
11221107,G,G01N
11080549,G,G06N
11080549,G,G06F
11080549,G,G06V
11123553,A,A61N
11123553,A,A61C
11355803,H,H01M
11036947,G,G06K
11355803,Y,Y02E
10846866,H,H04N
10846866,G,G06T
10846866,G,G06V
10846866,G,G08B
10895275,F,F16B
10895279,F,F16B
11310227,H,H04L
11036955,G,G06V
11310227,G,G06F
11036955,H,H10D
11310227,H,H04W
11355813,H,H01M
10846883,G,G06T
10988287,B,B65D
10988287,A,A47J
10988287,A,A61J
10988287,B,B67B
10895300,F,F16F
10988287,B,B67D
10895300,B,B60G
11036975,G,G06T
11036975,G,G06F
11036975,G,G06N
11355820,B,B23K
11036975,G,G06V
11261981,F,F16K
11355820,H,H01M
11123581,A,A62B
11261981,F,F02M
11123581,A,A41D
10988295,B,B65D
11310250,H,H04L
11310250,G,G06N
10846898,G,G06T
10846898,G,G10L
10846898,G,G06F
10846898,G,G06Q
10846898,H,H04L
10988298,B,B65D
10988298,Y,Y02W
11123588,A,A62C
11123588,F,F16K
10846900,G,G06T
11221140,F,F23R
11221140,F,F01D
11221140,F,F16J
11221140,F,F05D
11174357,C,C08J
11174357,A,A61K
11221140,Y,Y02T
11174357,A,A61Q
11036988,H,H04L
11036988,G,G06F
11036988,G,G06T
11036988,G,G06V
11036988,G,G08B
11036988,H,H04N
11036988,H,H04Q
11036988,H,H04W
11080601,G,G06N
11080601,G,G06F
11080601,G,G06V
11080601,G,G10H
11080601,G,G10L
10846913,G,G06T
10846913,G,G06F
10846913,H,H04N
10846915,G,G06T
11036995,G,G06T
11036995,G,G06V
11036995,H,H04N
11262017,F,F16L
10846924,G,G01V
10846924,G,G06T
10846924,G,G01T
11174364,C,C08J
11174364,B,B32B
10846924,H,H04L
11174364,C,C08G
10895328,B,B62D
10895328,F,F16K
10895328,Y,Y10T
11037002,G,G06T
11037002,G,G06V
11262025,F,F17C
11262025,Y,Y02E
11221169,F,F25C
11080628,G,G06Q
11355847,H,H01Q
10944497,H,H04J
10944497,H,H04L
11262027,F,F21K
10944497,H,H04B
11262027,H,H05B
11080628,Y,Y02P
11262027,F,F21V
11262027,F,F21Y
11080628,Y,Y02W
11123607,A,A63B
11310285,H,H04L
11310285,H,H04W
11080636,G,G06Q
11080636,G,G06F
11262036,F,F21S
11262036,F,F21V
11262036,H,H05B
11262036,F,F21W
11262036,F,F21Y
11080655,G,G06Q
11080655,G,G06F
11080655,G,G06N
11174378,C,C08L
11174378,C,C08F
10988343,B,B65H
11310310,H,H04L
11310310,H,H04W
10846960,G,G07C
10846960,H,H04N
10846960,G,G06V
10988352,B,B66C
11037045,A,A61B
11037045,G,G06F
10944531,H,H04L
11037045,G,G06K
10944531,H,H04W
11037045,G,G06Q
10846972,G,G07F
11080678,G,G06Q
10846972,G,G06Q
